age,overall_rating,potential,wage,international_reputation(1-5),skill_moves(1-5),release_clause_euro,club_rating,contract_end_year,national_rating,crossing,finishing,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,reactions,shot_power,stamina,long_shots,positioning,vision,penalties,composure,traits,body_type_Normal,body_type_Stocky,preferred_foot_Right
26,80,83,0.14184397163120568,3,4,0.12136237399939069,80,21,77.0,86,59,78,67,76,82,84,78,78,80,78,77,72,68,74,83,80,3,1,0,0
23,61,68,0.005319148936170213,1,1,0.0021237422015391613,80,21,0.0,12,13,27,13,16,18,16,19,20,61,23,22,14,16,28,23,51,0,1,0,1
26,70,72,0.03368794326241135,1,2,0.015396027145045852,69,21,0.0,68,40,65,35,66,39,32,57,62,66,44,73,48,49,46,47,60,1,1,0,0
29,63,63,0.0017730496453900709,1,3,0.0018764873922123566,66,23,0.0,56,61,56,53,64,45,52,53,62,57,62,69,58,55,54,55,58,0,1,0,0
24,59,64,0.0017730496453900709,1,2,0.0016336478473378162,62,23,0.0,52,59,51,43,59,57,33,39,61,53,62,39,56,57,52,60,46,0,0,1,1
23,61,68,0.0,1,2,0.002340090159700115,63,19,0.0,37,58,64,49,56,48,40,65,58,59,61,73,59,58,59,42,60,0,0,0,1
37,63,63,0.0,1,1,0.00024283954487454027,65,19,0.0,18,11,30,11,27,17,14,20,22,61,45,23,11,11,50,23,55,0,1,0,0
29,80,80,0.10283687943262411,3,4,0.11253184509486196,77,22,0.0,78,75,82,69,84,80,75,74,85,78,70,74,75,80,78,77,78,2,1,0,0
25,70,75,0.015957446808510637,1,3,0.011863815583234358,71,23,0.0,63,30,63,38,64,63,43,51,69,71,37,63,30,49,43,46,56,0,1,0,1
36,61,61,0.0017730496453900709,1,2,0.0008698070970960805,61,19,0.0,48,56,58,53,59,43,27,47,59,59,60,78,51,58,55,56,58,0,0,1,1
22,58,69,0.0,1,2,0.001580664673910644,66,19,0.0,24,24,27,25,46,22,24,22,48,49,30,63,23,20,32,39,44,0,1,0,1
35,64,64,0.0,1,1,0.0006004759655079541,67,23,0.0,19,19,29,13,13,12,20,19,11,54,17,27,14,11,30,18,56,0,1,0,0
33,73,73,0.0,1,1,0.022018923823442404,72,21,0.0,13,12,19,11,13,12,13,15,19,75,19,21,13,12,19,18,26,0,0,0,1
20,75,85,0.008865248226950355,1,3,0.10193521040942748,79,23,0.0,71,64,75,64,75,68,70,72,76,76,80,80,77,71,73,61,74,4,0,0,1
24,72,77,0.01950354609929078,1,3,0.03084945272797114,70,21,75.0,66,53,70,54,80,62,61,64,80,65,48,64,52,63,69,56,66,3,0,0,1
32,76,76,0.0,2,2,0.048510510537028616,73,20,0.0,40,32,69,32,35,43,48,72,58,68,53,66,42,36,59,38,67,2,1,0,1
23,67,77,0.0017730496453900709,1,2,0.008331604021422863,68,21,0.0,44,39,67,22,64,32,37,62,62,62,40,72,44,51,53,40,57,0,0,0,1
29,72,72,0.01773049645390071,1,3,0.016720606480725164,72,20,0.0,68,51,76,60,63,74,75,76,73,71,72,81,68,58,72,57,75,0,1,0,0
28,67,67,0.0035460992907801418,1,2,0.0032540499013188396,68,20,0.0,70,54,64,57,61,64,64,60,63,62,61,82,53,57,60,51,60,1,1,0,0
31,70,70,0.04609929078014184,1,3,0.0047993924596113685,70,19,0.0,64,39,72,41,71,72,44,71,72,67,61,72,50,37,65,50,68,1,1,0,1
22,62,70,0.005319148936170213,1,2,0.004115026469510391,71,20,0.0,11,45,70,45,61,59,56,66,65,63,58,62,42,47,61,53,60,0,1,0,1
29,63,63,0.0035460992907801418,1,2,0.0018014278965238623,68,19,0.0,30,37,61,24,53,26,18,56,60,54,44,72,24,55,48,34,57,0,1,0,1
18,55,69,0.0,1,1,0.0012892572200611956,60,20,0.0,13,10,38,12,24,14,11,35,26,41,29,37,12,10,45,16,36,0,0,0,1
30,68,68,0.0035460992907801418,1,2,0.00426514546088738,64,21,0.0,27,21,52,39,37,25,20,49,53,65,46,70,27,30,46,35,71,1,1,0,1
23,67,72,0.03368794326241135,1,2,0.0047993924596113685,69,19,0.0,25,23,51,34,44,22,21,47,47,53,54,66,40,22,32,36,60,0,0,0,1
23,64,71,0.0017730496453900709,1,2,0.004070873824987747,71,21,0.0,24,22,48,26,32,21,23,45,41,58,30,59,18,28,27,31,59,0,0,1,1
21,58,69,0.0,1,2,0.001580664673910644,65,20,0.0,58,45,59,37,60,44,31,39,61,59,46,67,36,44,47,52,38,0,1,0,0
31,66,66,0.0035460992907801418,1,2,0.002565268646765598,67,21,0.0,43,21,55,27,26,29,24,21,56,62,55,81,21,22,28,31,53,0,0,0,1
35,69,69,0.012411347517730497,1,1,0.003510135239550173,70,21,0.0,13,9,16,29,13,20,12,11,14,66,33,22,15,11,48,18,49,0,1,0,1
28,67,67,0.005319148936170213,1,3,0.005240918904837805,68,21,0.0,62,64,69,67,70,70,61,49,69,64,70,76,68,65,67,83,64,4,0,0,1
24,60,65,0.005319148936170213,1,2,0.001761690516453483,68,21,0.0,64,61,69,35,57,39,37,62,60,58,62,53,59,32,60,49,57,0,1,0,1
22,60,67,0.0017730496453900709,1,3,0.0047993924596113685,67,19,0.0,44,29,65,32,63,38,40,61,65,54,44,47,37,53,62,46,61,0,0,0,1
25,72,75,0.06382978723404255,1,3,0.0047993924596113685,72,19,0.0,70,59,70,43,72,55,33,65,72,74,66,70,60,65,68,50,70,2,0,0,1
20,58,71,0.0,1,2,0.0019603774168053794,64,20,0.0,31,23,52,36,30,35,35,36,47,49,47,55,24,31,39,42,44,0,0,0,1
20,65,72,0.0017730496453900709,1,2,0.0047993924596113685,67,19,0.0,63,22,62,35,53,60,33,58,65,56,35,65,35,43,53,32,66,0,0,0,1
21,70,79,0.008865248226950355,1,3,0.02113587093298953,68,21,0.0,60,61,67,57,76,48,42,57,72,66,70,64,55,68,62,50,54,2,0,1,1
22,65,73,0.0,1,2,0.005240918904837805,67,23,0.0,27,24,59,32,38,31,23,46,53,46,31,55,23,30,32,36,57,0,0,0,1
31,74,74,0.044326241134751775,2,3,0.027758767611386084,76,19,0.0,69,29,73,28,71,77,65,69,72,75,70,69,62,45,59,42,74,1,1,0,1
35,77,77,0.047872340425531915,2,2,0.025109608940027464,79,20,0.0,59,54,77,53,62,64,62,71,70,77,72,66,64,58,70,60,86,2,1,0,1
26,62,67,0.0,1,2,0.002300352779629736,68,20,0.0,32,18,33,15,29,31,32,30,50,54,43,52,22,29,29,33,55,0,1,0,1
29,70,70,0.0070921985815602835,1,3,0.0087731304666493,67,22,0.0,56,55,72,46,63,43,58,70,68,65,70,75,59,61,59,59,68,1,1,0,1
23,72,81,0.044326241134751775,1,3,0.04365371963953781,73,23,0.0,61,59,75,66,74,62,66,72,75,74,80,73,59,61,68,69,61,0,1,0,1
19,57,69,0.0,1,2,0.0013201640712270462,63,19,0.0,46,24,55,27,54,25,23,47,58,49,38,68,24,45,35,34,40,0,0,0,1
25,65,69,0.0035460992907801418,1,2,0.00398256853594246,64,19,0.0,48,50,68,46,56,49,54,62,63,64,64,73,62,58,63,58,56,0,0,0,1
20,56,73,0.0,1,2,0.0015144357071266783,64,20,0.0,44,39,65,41,53,39,33,61,55,48,55,58,43,45,54,43,54,0,1,0,1
26,70,71,0.012411347517730497,1,3,0.014512974254592978,69,23,0.0,66,73,68,63,73,61,41,65,71,71,66,76,57,66,64,59,63,1,0,0,1
23,84,89,0.34397163120567376,3,4,0.38936892625183783,86,23,85.0,82,80,83,79,85,83,76,81,85,82,86,76,88,82,82,62,83,2,1,0,0
26,63,66,0.0017730496453900709,1,2,0.002962642447469391,64,19,0.0,58,48,64,19,54,37,35,63,58,53,45,87,31,53,59,46,44,0,0,0,1
19,67,79,0.024822695035460994,1,4,0.0047993924596113685,67,19,0.0,68,50,65,56,73,67,47,60,70,58,60,63,54,60,73,41,66,3,0,0,0
26,58,62,0.0035460992907801418,1,1,0.0008830528904528737,71,21,0.0,11,7,15,8,8,13,12,24,17,40,17,16,6,6,46,13,38,0,1,0,1
21,65,72,0.0035460992907801418,1,2,0.0047993924596113685,72,20,0.0,56,31,55,34,64,44,33,40,62,62,59,74,32,50,39,43,48,0,1,0,0
31,62,62,0.0017730496453900709,1,2,0.0019206400367350002,69,21,0.0,40,47,63,42,54,44,43,59,60,65,60,70,54,56,61,41,59,1,1,0,1
25,67,74,0.005319148936170213,1,2,0.006565498240517116,68,19,0.0,51,37,64,34,58,40,45,62,63,65,52,81,54,60,60,52,56,0,0,0,1
33,71,71,0.014184397163120567,1,2,0.011863815583234358,71,19,0.0,40,28,50,34,37,40,37,53,53,68,47,61,34,33,31,34,71,0,1,0,1
19,63,76,0.005319148936170213,1,2,0.005682445350064242,74,21,0.0,37,31,52,36,44,38,37,50,56,51,44,62,40,26,28,44,46,0,1,0,1
20,58,68,0.0,1,2,0.0013113335423225174,68,21,0.0,38,58,46,47,62,48,33,35,53,54,58,63,47,60,49,60,54,0,1,0,1
32,72,72,0.012411347517730497,1,3,0.017603659371178037,66,19,0.0,70,71,74,71,71,70,69,64,72,71,75,77,75,75,70,66,68,2,1,0,0
26,65,67,0.0017730496453900709,1,2,0.004009060122656047,70,20,0.0,57,23,52,32,52,50,37,44,62,64,36,70,24,42,51,44,45,0,1,0,0
32,69,69,0.008865248226950355,1,1,0.004247484403078323,72,19,0.0,13,17,42,16,14,11,11,38,35,67,37,30,15,9,56,30,42,1,0,1,1
29,75,75,0.04964539007092199,2,4,0.0047993924596113685,74,19,72.0,72,66,68,64,81,76,64,66,78,65,76,54,68,71,72,68,75,2,1,0,1
29,64,64,0.0,1,3,0.0018764873922123566,62,19,0.0,68,63,64,55,68,68,66,60,66,61,83,75,68,58,68,59,55,3,1,0,0
24,73,77,0.008865248226950355,1,1,0.0047993924596113685,78,19,0.0,20,16,31,12,19,20,13,25,25,65,19,44,18,14,52,24,25,1,0,0,1
26,72,75,0.012411347517730497,1,3,0.037030822961141255,71,21,0.0,65,64,71,57,75,66,65,69,73,75,73,81,73,72,70,70,65,3,1,0,1
30,70,70,0.01773049645390071,1,3,0.0087731304666493,73,19,0.0,73,50,65,58,66,69,63,64,68,69,72,69,65,55,68,50,71,1,1,0,0
25,65,69,0.0017730496453900709,1,2,0.003452736801670736,66,19,0.0,39,23,56,24,53,27,27,64,56,55,50,70,31,33,53,35,55,3,0,1,1
21,76,89,0.0425531914893617,1,1,0.12312847978029644,82,23,0.0,15,17,29,20,16,20,21,22,22,73,21,29,17,20,21,21,67,0,0,0,0
26,71,75,0.024822695035460994,1,1,0.014954500699819415,77,20,73.0,16,8,24,11,14,12,19,21,23,64,22,30,14,10,37,20,23,2,0,0,1
32,61,61,0.0017730496453900709,1,2,0.0020310216480416096,63,19,0.0,59,62,55,52,59,52,48,49,58,60,58,63,52,58,58,42,60,1,1,0,1
24,67,72,0.012411347517730497,1,4,0.007890077576196426,67,21,0.0,61,63,57,68,74,65,59,51,70,56,67,65,62,63,53,56,54,2,0,0,0
29,63,63,0.005319148936170213,1,2,0.0018632415988555635,64,20,0.0,28,17,52,23,35,30,25,42,43,49,43,64,26,28,26,41,64,1,1,0,1
27,72,73,0.0,1,3,0.02952487339229183,71,20,0.0,64,45,64,23,74,59,22,62,72,68,68,86,29,70,43,46,65,1,0,0,1
18,51,74,0.0,1,2,0.0007152728412668277,69,21,0.0,20,21,30,26,27,21,23,20,29,43,37,52,24,23,33,38,42,0,0,0,1
20,56,70,0.0,1,2,0.0016822157563127244,63,19,0.0,41,46,57,41,54,47,41,51,59,57,52,73,43,52,55,38,43,0,0,0,0
32,72,72,0.03368794326241135,2,3,0.0171621329259516,75,19,0.0,71,52,74,58,69,61,55,72,72,70,69,65,71,59,66,42,76,2,0,0,1
30,70,70,0.012411347517730497,1,2,0.012305342028460795,71,21,0.0,68,40,65,38,68,54,42,60,70,65,75,75,69,64,44,48,56,1,0,0,1
22,60,69,0.0,1,2,0.0033865078348867704,71,21,0.0,45,62,50,51,54,31,27,34,57,47,65,57,53,63,47,60,54,0,0,0,1
19,54,70,0.0035460992907801418,1,2,0.0047993924596113685,62,19,0.0,31,58,51,41,51,39,38,38,51,47,52,50,54,56,46,64,53,0,1,0,1
35,73,73,0.028368794326241134,2,2,0.010539236247555048,73,19,0.0,78,61,79,65,69,69,73,79,74,72,65,66,65,67,76,65,75,3,1,0,1
19,61,80,0.0070921985815602835,1,2,0.005240918904837805,76,25,0.0,41,65,60,47,55,41,37,38,55,54,62,62,55,58,53,65,55,0,1,0,0
27,71,71,0.04964539007092199,1,3,0.016720606480725164,76,21,76.0,73,63,69,60,75,76,73,54,74,67,74,68,71,72,67,70,63,4,0,1,0
22,70,78,0.028368794326241134,1,3,0.02422655604957459,72,21,0.0,61,66,67,56,75,57,53,66,75,61,64,65,65,64,68,60,64,2,1,0,1
33,58,58,0.0017730496453900709,1,2,0.00048567908974908055,63,19,0.0,54,51,54,33,53,33,24,52,57,60,50,66,51,27,49,56,55,0,1,0,1
24,67,72,0.0070921985815602835,1,3,0.009214656911875736,71,20,0.0,69,48,71,38,68,64,39,73,68,62,55,49,62,63,62,47,62,0,1,0,1
24,68,76,0.026595744680851064,1,3,0.0047993924596113685,64,19,0.0,64,65,66,61,67,65,70,57,70,62,65,52,63,65,64,68,71,4,0,0,1
32,75,75,0.02127659574468085,1,2,0.02952487339229183,72,19,0.0,43,39,76,45,61,59,44,70,70,68,66,74,52,63,67,51,70,1,1,0,1
29,69,69,0.012411347517730497,1,3,0.005240918904837805,71,20,0.0,65,48,66,40,68,59,44,60,63,61,53,71,59,59,55,49,66,2,1,0,0
24,72,78,0.06560283687943262,1,3,0.04012150807772632,76,22,0.0,45,76,63,54,64,59,35,57,72,63,76,80,64,75,62,62,73,1,0,1,1
27,66,68,0.0017730496453900709,1,2,0.004357866014384932,71,21,0.0,54,51,64,53,59,54,60,61,61,63,65,79,53,57,54,46,60,1,0,0,0
26,66,69,0.0017730496453900709,1,2,0.004357866014384932,62,19,0.0,65,44,64,39,57,64,64,66,65,69,62,81,63,64,67,59,67,0,0,0,0
23,62,71,0.0017730496453900709,1,2,0.002984718769730713,68,21,0.0,46,65,60,56,54,62,51,53,60,60,59,61,62,58,53,62,54,0,0,0,1
20,74,85,0.030141843971631204,1,3,0.07985888814810563,81,21,0.0,69,74,74,63,75,69,41,54,75,75,77,72,63,74,68,44,66,1,1,0,1
32,65,65,0.0017730496453900709,1,2,0.0022606153995593566,65,21,0.0,63,43,64,35,58,60,46,62,65,62,52,72,52,55,50,55,64,2,1,0,0
24,61,66,0.0,1,2,0.002022191119137081,67,21,0.0,28,30,45,24,30,25,22,35,46,44,58,68,34,24,34,38,57,0,0,0,1
35,80,80,0.05851063829787234,1,2,0.03747234940636769,73,21,81.0,75,58,78,58,75,48,73,75,77,78,72,89,64,54,73,61,68,1,0,1,1
19,63,77,0.0017730496453900709,1,2,0.007007024685743553,78,23,0.0,60,32,61,40,55,42,39,62,56,60,59,59,40,39,41,62,43,0,0,0,1
19,67,82,0.02304964539007092,1,3,0.017603659371178037,86,21,0.0,56,36,70,37,63,46,42,66,67,64,56,74,47,41,66,42,70,0,0,0,1
34,71,71,0.01773049645390071,1,2,0.009656183357102173,71,21,0.0,39,77,63,76,53,61,36,32,64,73,70,56,68,83,54,69,73,0,1,0,1
20,61,73,0.0017730496453900709,1,2,0.003298202545841483,70,21,0.0,63,32,57,34,54,40,42,54,56,64,45,50,34,49,43,42,45,0,1,0,1
20,61,75,0.0017730496453900709,1,2,0.005240918904837805,76,21,0.0,34,27,39,29,35,32,35,36,39,49,45,55,25,32,34,46,51,0,1,0,1
28,62,62,0.0,1,1,0.0015674188805538509,64,21,0.0,12,15,25,15,14,12,13,33,16,54,25,22,16,8,26,13,43,0,1,0,1
18,55,65,0.0,1,2,0.0007770865435985288,60,21,0.0,46,44,59,39,55,40,37,56,57,50,50,70,38,45,52,41,51,0,1,0,1
22,58,69,0.0035460992907801418,1,1,0.001368731980201954,71,21,0.0,14,12,44,11,14,16,13,38,20,60,25,38,16,11,32,25,35,0,0,0,1
25,63,67,0.0,1,2,0.0033511857192686555,64,21,0.0,62,58,64,56,61,68,66,63,63,64,64,67,60,61,67,57,66,2,0,0,1
32,73,73,0.0070921985815602835,1,1,0.014954500699819415,70,19,0.0,15,17,32,14,18,10,15,33,26,72,23,30,12,12,53,20,51,1,1,0,1
25,62,63,0.0017730496453900709,1,2,0.0017661057809057474,68,20,0.0,62,47,60,48,58,57,48,59,53,59,60,79,59,55,53,58,55,1,1,0,0
29,65,65,0.0,1,2,0.0037088221399020696,68,20,0.0,66,42,58,58,68,70,32,62,62,60,64,75,60,58,57,22,59,0,0,0,1
20,64,76,0.0,1,3,0.005682445350064242,71,21,0.0,55,30,70,44,64,45,61,68,69,61,58,57,49,58,59,48,50,0,1,0,1
21,69,76,0.005319148936170213,1,3,0.014954500699819415,74,21,0.0,72,66,67,52,70,68,41,65,70,62,74,54,72,67,64,62,64,1,0,0,1
31,64,64,0.0,1,2,0.002013360590232552,63,19,0.0,57,56,65,57,62,55,62,63,64,63,64,87,59,63,60,55,62,0,1,0,1
25,53,57,0.0,1,2,0.000587230172151161,68,20,0.0,40,44,55,41,52,48,44,45,53,52,54,41,32,49,53,45,58,0,1,0,1
19,62,73,0.0017730496453900709,1,2,0.003585194735238667,68,21,0.0,53,61,48,44,61,49,30,54,62,57,55,60,48,64,56,57,49,0,1,0,1
32,70,70,0.02127659574468085,1,2,0.0047993924596113685,69,19,0.0,32,40,59,28,40,32,28,45,53,69,42,54,39,26,32,40,53,0,1,0,1
30,76,77,0.05851063829787234,1,1,0.052484248544066546,75,21,78.0,14,12,35,11,15,14,13,39,19,72,22,25,15,10,53,12,56,1,0,0,1
22,64,77,0.0017730496453900709,1,2,0.007007024685743553,67,20,0.0,29,22,56,27,32,33,34,49,52,55,48,71,27,34,30,48,56,2,1,0,1
37,66,66,0.0,1,3,0.00048126382529681613,68,19,0.0,56,40,69,40,65,58,45,66,64,68,47,57,52,59,59,51,61,1,1,0,1
29,69,69,0.005319148936170213,1,3,0.0061239717952906786,66,21,0.0,32,74,62,64,69,35,32,45,68,49,69,73,60,70,45,63,60,0,1,0,0
21,63,73,0.0017730496453900709,1,2,0.005240918904837805,64,20,0.0,48,59,48,58,57,60,40,42,61,55,69,78,59,60,47,58,47,1,1,0,1
32,68,68,0.008865248226950355,1,2,0.004313713369862288,65,22,0.0,48,34,66,41,50,46,48,62,62,61,71,73,56,54,57,50,68,1,1,0,1
19,58,72,0.0,1,3,0.002476963357720311,71,19,0.0,62,65,49,59,65,49,41,45,63,41,77,41,43,49,57,66,55,0,0,0,0
29,73,73,0.040780141843971635,2,3,0.033057084954103325,71,19,0.0,67,67,74,66,77,49,44,74,73,71,85,84,73,66,68,72,72,3,1,0,1
33,68,68,0.005319148936170213,1,2,0.004229823345269265,68,19,0.0,52,23,57,17,45,34,17,58,55,64,40,77,24,21,50,25,55,5,1,0,1
27,70,72,0.0070921985815602835,1,2,0.014512974254592978,68,21,0.0,49,29,71,34,53,46,33,69,67,68,49,70,34,39,45,40,59,1,0,0,1
32,64,64,0.0,1,2,0.001377562509106483,64,21,0.0,21,17,63,23,28,27,21,22,54,70,39,68,23,27,33,31,52,0,0,0,1
20,56,67,0.0070921985815602835,1,2,0.0013334098645838392,79,19,0.0,42,54,42,47,52,35,24,37,53,51,56,56,48,56,47,57,50,0,1,0,1
25,64,69,0.0,1,3,0.003452736801670736,67,19,0.0,54,55,66,50,65,63,69,62,66,70,65,72,58,51,63,62,60,0,0,0,1
26,84,89,0.18439716312056736,2,1,0.22467956218237692,85,22,0.0,11,11,33,19,19,15,13,31,23,79,23,30,17,12,44,21,65,2,0,0,1
27,65,65,0.005319148936170213,1,2,0.003929585362515288,71,21,0.0,41,33,62,51,41,23,31,51,51,48,45,67,34,23,34,66,42,0,1,0,1
32,64,64,0.0035460992907801418,1,1,0.0020310216480416096,65,19,0.0,14,11,31,11,11,11,12,34,23,63,24,20,13,16,55,18,60,1,0,1,1
26,60,63,0.0,1,2,0.0012318587821817588,66,20,65.0,54,51,60,28,55,42,42,54,55,49,50,68,52,49,37,40,41,0,1,0,1
28,67,67,0.0,1,3,0.005240918904837805,63,19,0.0,66,67,67,60,71,76,73,52,68,61,77,80,72,60,60,59,58,2,1,0,0
25,70,74,0.010638297872340425,1,3,0.01848671226163091,67,19,0.0,64,61,68,51,73,47,43,66,74,61,61,62,60,66,69,60,68,3,0,0,1
24,63,68,0.0,1,3,0.0028699218939718394,63,21,0.0,64,61,56,55,66,56,41,44,65,55,66,63,56,61,41,43,59,0,1,0,1
22,63,74,0.0017730496453900709,1,2,0.0047993924596113685,67,20,0.0,46,26,67,30,54,37,33,63,63,59,54,69,33,29,35,43,52,0,0,0,1
21,74,82,0.008865248226950355,1,1,0.045861351865669996,75,23,0.0,10,10,33,10,11,10,10,44,21,70,23,33,10,10,58,16,54,1,1,0,1
23,61,67,0.0017730496453900709,1,2,0.0024416412421021955,62,19,0.0,52,48,57,39,58,43,40,54,63,56,49,62,33,55,50,47,51,0,1,0,1
25,68,73,0.0070921985815602835,1,3,0.009656183357102173,68,20,0.0,58,66,66,58,70,66,42,56,64,64,66,67,57,67,60,65,56,3,0,0,1
20,57,74,0.0035460992907801418,1,2,0.0047993924596113685,62,19,0.0,39,49,63,42,61,41,34,58,62,50,57,63,50,40,50,44,61,0,0,0,1
27,60,63,0.0,1,2,0.001523266236031207,57,19,0.0,47,28,57,16,45,34,37,50,55,55,30,60,20,51,49,43,62,0,1,0,1
26,72,73,0.010638297872340425,1,5,0.030407926282744704,71,20,0.0,72,62,68,54,80,74,73,64,77,60,76,61,67,66,70,56,71,3,0,0,1
18,55,70,0.0017730496453900709,1,2,0.0020310216480416096,72,20,0.0,58,51,52,52,59,54,46,49,61,60,59,38,48,42,41,59,49,0,0,0,0
25,64,68,0.0,1,3,0.003558703148525081,66,21,0.0,53,45,68,37,63,63,57,64,66,62,50,73,47,59,60,46,55,0,0,0,0
19,55,64,0.0,1,2,0.0007108575768145633,66,21,0.0,54,42,64,41,59,38,52,58,58,52,42,38,42,46,41,43,42,0,0,0,1
32,67,67,0.0017730496453900709,1,2,0.003964907478133403,66,23,0.0,29,69,52,66,55,49,29,29,60,65,72,75,61,73,44,65,55,2,0,1,1
19,58,71,0.0,1,2,0.0023533359530569084,63,22,0.0,45,46,59,37,59,50,41,57,60,53,57,70,56,52,57,51,54,0,1,0,1
24,68,74,0.0035460992907801418,1,3,0.009214656911875736,69,23,0.0,59,62,61,57,70,51,37,53,68,62,63,67,57,63,59,46,57,3,1,0,0
21,66,77,0.008865248226950355,1,3,0.0074485511309699895,73,23,0.0,64,42,60,52,65,64,47,51,63,67,64,66,59,63,58,52,58,0,0,0,1
25,59,64,0.0,1,2,0.0011700450798500575,64,19,0.0,41,59,55,57,57,43,36,40,56,53,60,61,57,57,52,60,53,0,0,1,0
24,80,86,0.1276595744680851,2,2,0.14697090782252403,80,23,0.0,34,36,63,51,62,20,24,58,63,77,38,67,20,34,32,30,74,2,1,0,1
19,54,64,0.0,1,2,0.0005210012053671955,60,21,0.0,40,29,57,27,50,25,28,55,52,45,39,56,33,32,28,37,44,0,0,0,1
32,72,72,0.02127659574468085,1,3,0.012746868473687232,70,20,0.0,53,52,74,64,72,52,47,63,75,72,62,83,58,41,66,49,74,0,0,0,1
36,74,74,0.02304964539007092,2,3,0.018045185816404474,70,19,0.0,70,80,66,81,68,83,75,54,69,77,80,42,75,84,73,72,80,4,1,0,1
29,71,71,0.0035460992907801418,1,3,0.01009770980232861,66,19,0.0,74,68,68,51,74,39,33,60,75,65,69,90,62,75,59,47,65,0,0,0,1
22,62,67,0.0,1,3,0.0029891340341829773,68,21,0.0,62,44,63,50,66,61,57,55,63,63,65,54,62,53,55,60,58,0,0,0,1
19,47,62,0.0,1,2,0.00046801803194002306,61,21,0.0,47,26,39,27,45,29,21,41,41,45,26,38,25,47,39,29,36,0,0,0,0
23,64,68,0.0017730496453900709,1,3,0.004357866014384932,65,20,0.0,59,57,66,53,64,54,45,63,66,59,62,73,58,60,65,51,62,0,0,0,1
23,65,76,0.0017730496453900709,1,2,0.007007024685743553,68,20,0.0,60,25,66,33,61,30,30,63,61,60,48,70,37,61,40,42,55,0,0,0,0
27,68,69,0.005319148936170213,1,3,0.0074485511309699895,68,19,0.0,67,59,68,62,75,78,77,62,73,58,79,62,68,56,55,75,61,2,0,0,1
19,57,73,0.0017730496453900709,1,2,0.001978038474614437,73,21,0.0,55,29,54,30,53,37,31,42,47,48,38,60,25,42,39,35,43,0,0,0,0
31,64,64,0.0,1,4,0.0022871069862729428,66,20,0.0,42,56,63,59,67,40,41,61,66,60,48,65,47,60,62,48,59,2,0,0,1
25,66,71,0.005319148936170213,1,2,0.005682445350064242,68,20,0.0,47,42,66,27,44,39,21,59,50,63,46,77,17,35,41,32,71,0,0,0,1
21,64,79,0.01773049645390071,1,2,0.0047993924596113685,67,19,0.0,49,33,65,46,61,48,43,60,66,55,57,60,47,53,66,42,55,0,0,0,1
28,67,67,0.0017730496453900709,1,3,0.004220992816364736,65,19,0.0,61,53,69,67,66,71,60,67,68,64,75,72,65,64,68,67,68,1,1,0,1
27,68,68,0.005319148936170213,1,3,0.0087731304666493,71,20,0.0,63,62,65,65,72,69,42,56,72,68,70,69,61,70,65,73,67,2,0,0,1
23,69,76,0.005319148936170213,1,3,0.011863815583234358,68,21,0.0,65,62,62,53,74,52,43,55,67,62,67,62,60,58,57,60,57,3,0,1,1
20,58,68,0.0017730496453900709,1,2,0.00129367248451346,71,21,0.0,49,32,55,35,54,44,44,51,57,64,60,73,42,32,49,47,55,0,1,0,1
24,65,70,0.0017730496453900709,1,3,0.005682445350064242,71,19,0.0,60,32,60,42,69,49,44,52,65,64,60,69,40,56,50,40,57,1,1,0,1
26,60,61,0.0035460992907801418,1,2,0.002397488597579552,67,20,0.0,44,55,40,42,62,44,47,37,59,59,47,68,58,61,58,59,50,0,0,0,1
20,57,72,0.0,1,2,0.0016866310207649888,64,21,0.0,30,30,44,29,30,30,28,33,44,51,37,64,21,28,34,42,47,0,1,0,1
24,77,81,0.02127659574468085,1,3,0.07014530635312402,73,21,0.0,80,49,69,52,75,69,69,64,77,76,76,79,68,74,65,53,66,2,0,0,0
28,68,68,0.005319148936170213,1,3,0.0061239717952906786,66,19,0.0,54,67,62,61,63,42,46,49,65,67,72,82,50,66,57,62,62,2,1,0,1
21,66,75,0.0017730496453900709,1,3,0.006565498240517116,67,21,0.0,59,66,65,64,65,65,55,54,66,61,65,76,65,64,62,59,66,3,1,0,1
21,60,75,0.0017730496453900709,1,2,0.0037441442555201845,76,21,0.0,45,34,60,30,54,46,35,54,61,59,57,73,45,30,49,38,46,0,1,0,1
21,55,67,0.0,1,1,0.0009492818572368392,57,20,0.0,18,18,26,19,13,18,13,25,26,54,19,36,20,18,22,24,31,0,1,0,1
27,65,67,0.0017730496453900709,1,2,0.003404168892695828,66,20,0.0,41,29,59,43,41,50,37,58,57,57,45,70,38,41,60,46,59,0,1,0,1
24,67,70,0.0035460992907801418,1,2,0.005682445350064242,68,20,0.0,33,55,57,50,60,51,40,48,66,59,73,64,66,59,49,61,50,0,1,0,1
21,67,79,0.0017730496453900709,1,3,0.009656183357102173,71,21,0.0,64,62,67,45,68,59,67,60,68,59,57,53,55,64,70,55,60,0,0,0,0
23,61,71,0.0,1,2,0.0025696839112178626,71,19,0.0,23,18,59,28,55,28,33,55,55,55,45,66,23,27,34,34,46,0,1,0,1
25,63,67,0.0,1,2,0.003165744612273552,64,21,0.0,56,16,57,27,57,36,27,41,61,64,42,66,18,23,30,40,50,0,1,0,0
